ts_ssl,uid,id.orig_h_ssl,id.orig_p_ssl,id.resp_h_ssl,id.resp_p_ssl,version,cipher,curve,server_name,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,ja3,ja3s,last_alert,next_protocol,ts_conn,id.orig_h_conn,id.orig_p_conn,id.resp_h_conn,id.resp_p_conn,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,service
1499083429.109426,CMJF2N3EsQLvVLWFm7,192.168.10.14,49462,23.217.36.24,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,kv501-prod.do.dsp.mp.microsoft.com,False,True,CsxknGIti,"['3f759f4051fa8d23f15900389d56c8dbadbe57add88a94aa9fdc8ea45773698b', '2399983e99703ebd01cea466c10799810c4ba62a8d61b88170a334dcd61bb20f']",[],1.0,dd755af715117e3882c5365690ce7bd2,e35df3e00ca4ef31d42b34bebaa2f86e,,,1499083429.076089,192.168.10.14,49462.0,23.217.36.24,443.0,tcp,80.32840418815613,626.0,6143.0,SF,True,False,2047.0,ShADadcgFfR,9.0,998.0,8.0,4428.0,ssl
1499083364.314989,CyXHW44naP0TtVUFrl,192.168.10.12,55162,54.186.39.123,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,incoming.telemetry.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083364.231487,192.168.10.12,55162.0,54.186.39.123,443.0,tcp,60.5390100479126,4107.0,3219.0,SF,True,False,5307.0,ShADadcgCGFf,14.0,1069.0,13.0,2370.0,ssl
1499083428.637715,C5hv7r1ys3I9msmclh,192.168.10.14,49461,40.77.226.220,443,,,,geo-prod.do.dsp.mp.microsoft.com,False,False,C,nan,nan,,dd755af715117e3882c5365690ce7bd2,,,,1499083428.539958,192.168.10.14,49461.0,40.77.226.220,443.0,tcp,0.40174508094787603,817.0,6161.0,SF,True,False,2601.0,ShADdcgfFa,9.0,1189.0,6.0,3812.0,ssl
1499083323.426617,CkUa8D2DKdiGeEObD4,192.168.10.9,1077,104.88.29.71,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,,javadl-esd-secure.oracle.com,False,False,Cs,nan,nan,,5182f54f9c6e99d117d9dde3fa2b4cff,9099266b09da09a1d9e1839ae9ad5682,,,1499083322.408727,192.168.10.9,1077.0,104.88.29.71,443.0,tcp,109.72481608390808,592.0,9402.0,SF,True,False,3370.0,ShADadcgFfR,14.0,1164.0,9.0,6404.0,ssl
1499083383.304862,CcU0Qk3gxP8tYgZmu6,192.168.10.9,1115,52.43.87.30,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,aus5.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083383.21952,192.168.10.9,1115.0,52.43.87.30,443.0,tcp,60.619860887527466,1035.0,3895.0,SF,True,False,1483.0,ShADadcgTFf,14.0,1612.0,13.0,3004.0,ssl
1499083334.393614,CYkZWS1TgAuGhJ1t2a,192.168.10.12,43750,35.164.147.83,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,blocklists.settings.services.mozilla.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083334.307319,192.168.10.12,43750.0,35.164.147.83,443.0,tcp,116.10455799102783,905.0,39458.0,SF,True,False,26344.0,ShADadcggFfR,38.0,2865.0,29.0,20422.0,ssl
1499083457.577801,CB9gx71x6ZvrXkaFLh,192.168.10.9,1120,35.160.100.86,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,services.addons.mozilla.org,False,True,CsxknGIi,"['51646c662bb3fd3a3bac9d976803f4e6869183bb483b7d30dcdfc5c4d0487b41', '403e062a2653059113285baf80a0d4ae422c848c9f78fad01fc94bc5b87fef1a']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083457.491836,192.168.10.9,1120.0,35.160.100.86,443.0,tcp,120.38441491127014,3297.0,12989.0,SF,True,False,3510.0,ShADadcgTTFfR,29.0,4480.0,26.0,10663.0,ssl
1499083458.806229,CbCRH34T23le455tH7,192.168.10.9,1133,52.84.140.85,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,addons.cdn.mozilla.net,False,True,CsxuknGIti,"['6442cb8d30d303bc67c685ba319e9497aa39aeffc3caca9a707f151071ab3ca8', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083458.767662,192.168.10.9,1133.0,52.84.140.85,443.0,tcp,116.04254198074341,854.0,168494.0,SF,True,False,45260.0,ShADadgcgTTFf,72.0,3757.0,115.0,146958.0,ssl
1499083458.806751,CAejQp8dxNePHAiMj,192.168.10.9,1131,52.84.140.85,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,addons.cdn.mozilla.net,False,True,CsxuknGIti,"['6442cb8d30d303bc67c685ba319e9497aa39aeffc3caca9a707f151071ab3ca8', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083458.767423,192.168.10.9,1131.0,52.84.140.85,443.0,tcp,5.690131187438965,356.0,3694.0,SF,True,False,0.0,ShADadFf,9.0,728.0,7.0,3986.0,ssl
1499083458.829684,C6GX6q30W467RAajEd,192.168.10.9,1135,52.84.140.85,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,addons.cdn.mozilla.net,False,True,CsxuknGIti,"['6442cb8d30d303bc67c685ba319e9497aa39aeffc3caca9a707f151071ab3ca8', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083458.806961,192.168.10.9,1135.0,52.84.140.85,443.0,tcp,5.649853944778442,356.0,3694.0,SF,True,False,0.0,ShADadtFf,10.0,780.0,8.0,4268.0,ssl
1499083458.890441,C8JWg75QDHQECviF1,192.168.10.9,1134,52.43.87.30,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,aus5.mozilla.org,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083458.806075,192.168.10.9,1134.0,52.43.87.30,443.0,tcp,61.0307559967041,1001.0,1022.0,SF,True,False,0.0,ShADadtTFf,15.0,1619.0,14.0,2432.0,ssl
1499083458.931457,C18hQWgz1u3SnVzcj,192.168.10.9,1136,52.43.87.30,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,aus5.mozilla.org,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083458.846243,192.168.10.9,1136.0,52.43.87.30,443.0,tcp,5.673005104064941,307.0,176.0,SF,True,False,0.0,ShADadFfR,7.0,599.0,7.0,460.0,ssl
1499083335.413759,C1wGaD4fcKoJcST0t8,192.168.10.9,1101,104.88.29.71,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,,javadl-esd-secure.oracle.com,False,False,Cs,nan,nan,,5182f54f9c6e99d117d9dde3fa2b4cff,9099266b09da09a1d9e1839ae9ad5682,,,1499083335.383264,192.168.10.9,1101.0,104.88.29.71,443.0,tcp,119.74496293067932,853.0,18847.0,SF,True,False,9895.0,ShADadcgFfR,20.0,1665.0,12.0,10904.0,ssl
1499083335.891942,CRatT93ILccDjPg3Ag,192.168.10.12,36258,54.192.37.41,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,content-signature.cdn.mozilla.net,False,False,Csx,"['6442cb8d30d303bc67c685ba319e9497aa39aeffc3caca9a707f151071ab3ca8', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083335.860393,192.168.10.12,36258.0,54.192.37.41,443.0,tcp,119.49926996231079,1569.0,19288.0,SF,True,False,5551.0,ShADadgcFf,29.0,3085.0,27.0,17153.0,ssl
1499083461.761069,CiCO4N17elkbJ95Kfj,192.168.10.9,1137,52.84.140.31,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,ftp.mozilla.org,False,True,CsxuknGIti,"['3b9ff6dc11f896b162603d29360be64e69f834e9b37a057a5b84cd54e58e7c8b', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083461.738413,192.168.10.9,1137.0,52.84.140.31,443.0,tcp,116.07433581352234,960.0,14568.0,SF,True,False,7625.0,ShADadgcTTFf,24.0,1943.0,22.0,9427.0,ssl
1499083461.784666,CceUZx3J82CHF29EBj,192.168.10.9,1139,52.84.140.31,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,ftp.mozilla.org,False,True,CsxuknGIti,"['3b9ff6dc11f896b162603d29360be64e69f834e9b37a057a5b84cd54e58e7c8b', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083461.762067,192.168.10.9,1139.0,52.84.140.31,443.0,tcp,5.720522880554199,349.0,4023.0,SF,True,False,0.0,ShADadtFf,10.0,773.0,8.0,4597.0,ssl
1499083462.015665,CS1cFT3qvlkEJmX0l3,192.168.10.14,49481,64.4.54.36,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp256r1,licensing.mp.microsoft.com,False,True,CsxuknGIi,"['5f828b38564583bcd3d086210115dcef2dd2ff3fd78f0dc30883bd4549918003', '2399983e99703ebd01cea466c10799810c4ba62a8d61b88170a334dcd61bb20f']",[],1.0,dd755af715117e3882c5365690ce7bd2,15381d64ba148f31a70eb87b53085230,,,1499083461.951615,192.168.10.14,49481.0,64.4.54.36,443.0,tcp,0.38676881790161105,2907.0,6525.0,SF,True,False,1829.0,ShADdCaGFf,9.0,1450.0,10.0,6937.0,ssl
1499083462.399962,CIzjRD3tg3MEXhXO2f,192.168.10.14,49482,65.52.98.233,443,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA256,,activation-v2.sls.microsoft.com,False,True,CsxnGIi,"['6c68f27d9f4ab0d8f642a91da3446568966e5dd362fde7786ba765cde4f39c0f', '83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129']",[],1.0,dd755af715117e3882c5365690ce7bd2,5136dab1dccc3355c7b75aab8de09126,,,1499083462.314685,192.168.10.14,49482.0,65.52.98.233,443.0,tcp,2.006299972534179,18869.0,4474.0,RSTO,True,False,16454.0,ShADdCaGR,9.0,2787.0,14.0,5046.0,ssl
1499083479.001836,CWGExE1VcQf9NtMz91,192.168.10.14,49487,40.83.143.209,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp384r1,wdcp.microsoft.com,False,True,CsxknGIi,"['f3dd064cfae30882c03bd577f0e79762977f788aca9db67661e109ac9ec04312', '83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129']",[],1.0,dd755af715117e3882c5365690ce7bd2,649d6810e8392f63dc311eecb6b7098b,,,1499083478.915068,192.168.10.14,49487.0,40.83.143.209,443.0,tcp,353.6948130130768,167311.0,24801.0,RSTR,True,False,96511.0,ShADdCaGGCr,126.0,75852.0,131.0,30053.0,ssl
1499083482.736662,CjjigShzMp9j6AxU1,192.168.10.14,49489,40.83.143.209,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp384r1,wdcp.microsoft.com,False,True,CsxknGIi,"['f3dd064cfae30882c03bd577f0e79762977f788aca9db67661e109ac9ec04312', '83688f2aef71386e0936c4b3013b07e8e0c796d8427716dd48b2a63d79509129']",[],1.0,dd755af715117e3882c5365690ce7bd2,649d6810e8392f63dc311eecb6b7098b,,,1499083482.649888,192.168.10.14,49489.0,40.83.143.209,443.0,tcp,341.2370250225067,172191.0,25361.0,RSTR,True,False,99642.0,ShADdCaGCGr,127.0,77641.0,129.0,30533.0,ssl
1499083364.73497,Cjf4v444cgdePbijf5,192.168.10.9,1113,54.148.59.150,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,incoming.telemetry.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083364.649956,192.168.10.9,1113.0,54.148.59.150,443.0,tcp,120.13949203491211,26048.0,3999.0,SF,True,False,25809.0,ShADadcgCGGTTFf,22.0,2662.0,30.0,3682.0,ssl
1499083364.625335,CKaAh04YotBeEIjqNc,192.168.10.9,1112,54.148.59.150,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,incoming.telemetry.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083364.539999,192.168.10.9,1112.0,54.148.59.150,443.0,tcp,120.24980306625366,30851.0,4155.0,SF,True,False,30579.0,ShADadcgCGTGTFf,20.0,2615.0,33.0,3958.0,ssl
1499083309.646764,ClRtCl25cl2sURFkn7,192.168.10.12,48624,172.217.10.238,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,safebrowsing.google.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,84480cf8cf0e732666092640e581e1a5,,h2,1499083309.609342,192.168.10.12,48624.0,172.217.10.238,443.0,tcp,180.75977683067322,20325.0,66225.0,SF,True,False,27583.0,ShADadgtCGcFf,45.0,4901.0,69.0,67027.0,ssl
1499083310.156445,C9Spbg2GpfsZOIps04,192.168.10.12,39652,172.217.11.14,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,safebrowsing-cache.google.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,84480cf8cf0e732666092640e581e1a5,,h2,1499083310.119401,192.168.10.12,39652.0,172.217.11.14,443.0,tcp,183.25054001808167,53835.0,3121945.0,SF,True,False,1964063.0,ShADadgCGcgcGgcCtFf,994.0,64555.0,1264.0,1621772.0,ssl
1499083501.716715,CvECGM8lqsizK3Kd2,192.168.10.14,49492,40.77.224.7,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp256r1,g.live.com,False,True,CsxknGIi,"['763c3d6f7636edce94139db152b76518db9a5829be6f78ed80b65469fee3335f', '2399983e99703ebd01cea466c10799810c4ba62a8d61b88170a334dcd61bb20f']",[],1.0,dd755af715117e3882c5365690ce7bd2,649d6810e8392f63dc311eecb6b7098b,,,1499083501.680368,192.168.10.14,49492.0,40.77.224.7,443.0,tcp,30.026278972625732,1131.0,4872.0,RSTR,True,False,0.0,ShADdr,12.0,1623.0,8.0,5204.0,ssl
1499083502.237286,Cnvx0y79ZEFMnNh09,192.168.10.14,49494,23.194.182.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,oneclient.sfx.ms,False,True,CsxknGIti,"['dd93df572f0ea18e5c3cb131804c821db4af1f25f4a5c509f0a423379660d9ac', '2399983e99703ebd01cea466c10799810c4ba62a8d61b88170a334dcd61bb20f', '16af57a9f676b0ab126095aa5ebadef22ab31119d644ac95cd4b93dbf3f26aeb']",[],1.0,dd755af715117e3882c5365690ce7bd2,e35df3e00ca4ef31d42b34bebaa2f86e,,,1499083502.213658,192.168.10.14,49494.0,23.194.182.11,443.0,tcp,109.16937780380249,923.0,6540.0,SF,True,False,0.0,ShADadFRf,15.0,1535.0,11.0,6992.0,ssl
1499083330.089102,CU2jVGQclZDLcR8G1,192.168.10.9,1084,172.217.10.3,443,,,,www.gstatic.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083330.052362,192.168.10.9,1084.0,172.217.10.3,443.0,tcp,180.521409034729,1008.0,53546.0,SF,True,False,11440.0,ShADacgdtFf,40.0,2656.0,50.0,49976.0,ssl
1499083331.911644,CYSxP32F1kYvlMAoF4,192.168.10.9,1096,172.217.10.46,443,,,,apis.google.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083331.875065,192.168.10.9,1096.0,172.217.10.46,443.0,tcp,180.72285985946655,701.0,4133.0,SF,True,False,2860.0,ShADacgdtFf,23.0,1681.0,18.0,2181.0,ssl
1499083324.096674,CiYm4E2AZl4Dv01IM8,192.168.10.9,1078,216.58.217.99,443,,,,www.google.ca,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083324.054365,192.168.10.9,1078.0,216.58.217.99,443.0,tcp,193.5883071422577,3065.0,347834.0,SF,True,False,52488.0,ShADacgdgctFf,158.0,9445.0,280.0,338611.0,ssl
1499083458.207535,CDBWGY1hWhjuHNsFe3,192.168.10.9,1125,52.32.196.244,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,versioncheck-bg.addons.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083458.122955,192.168.10.9,1125.0,52.32.196.244,443.0,tcp,61.21455097198486,1228.0,3978.0,SF,True,False,1615.0,ShADadcgTFf,15.0,1846.0,13.0,2967.0,ssl
1499083458.206188,C2sgtu2j6nTA6qnS6j,192.168.10.9,1122,52.32.196.244,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,versioncheck-bg.addons.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083458.121185,192.168.10.9,1122.0,52.32.196.244,443.0,tcp,61.21685600280762,1226.0,3978.0,SF,True,False,1615.0,ShADadcgTFf,15.0,1844.0,13.0,2967.0,ssl
1499083458.206769,CiMxoD4OA114pabkPc,192.168.10.9,1123,52.32.196.244,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,versioncheck-bg.addons.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083458.121844,192.168.10.9,1123.0,52.32.196.244,443.0,tcp,61.21716094017029,1229.0,3978.0,SF,True,False,1615.0,ShADadcgTFf,15.0,1847.0,13.0,2967.0,ssl
1499083458.209259,CM1ylQP87nBiac93,192.168.10.9,1126,52.32.196.244,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,versioncheck-bg.addons.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083458.12338,192.168.10.9,1126.0,52.32.196.244,443.0,tcp,61.2162389755249,1226.0,3978.0,SF,True,False,1615.0,ShADadcgTFf,15.0,1844.0,13.0,2967.0,ssl
1499083458.208673,CI7rZN2Vzn5UMwtTj1,192.168.10.9,1124,52.32.196.244,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,versioncheck-bg.addons.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083458.122519,192.168.10.9,1124.0,52.32.196.244,443.0,tcp,61.21757102012634,1227.0,4165.0,SF,True,False,1615.0,ShADadcgTFf,15.0,1845.0,13.0,3154.0,ssl
1499083458.205831,CHOxrN1AevdIaHm0Uk,192.168.10.9,1121,52.32.196.244,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,versioncheck-bg.addons.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083458.120701,192.168.10.9,1121.0,52.32.196.244,443.0,tcp,61.22495484352112,3075.0,6489.0,SF,True,False,1615.0,ShADadcgTFf,18.0,3813.0,15.0,5558.0,ssl
1499083462.193486,CVc7twWfm2q6MHqzl,192.168.10.9,1140,52.32.196.244,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,versioncheck.addons.mozilla.org,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499083462.109017,192.168.10.9,1140.0,52.32.196.244,443.0,tcp,61.22867012023926,1245.0,4412.0,SF,True,False,1615.0,ShADadcgTFf,15.0,1863.0,13.0,3401.0,ssl
1499083534.598533,CNilPa1XxkVxSNn7Qi,192.168.10.9,1145,65.55.163.222,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384,secp256r1,fe2.update.microsoft.com,False,True,CsxknGIi,"['99529144f810b33ceaa406afb9151b28a49e4aeb93ec788573ced752eeec53fa', '6139e2df97dc93bf7e90a303f75b3968fd06c57316b45e94dcff773707cf2754']",[],1.0,36f7277af969a6947a61ae0b815907a1,649d6810e8392f63dc311eecb6b7098b,,,1499083534.550369,192.168.10.9,1145.0,65.55.163.222,443.0,tcp,68.39888501167297,65001.0,32441.0,RSTR,True,False,66737.0,ShADdaCGgcGCr,25.0,12823.0,43.0,22086.0,ssl
1499083471.382808,CnuTKn23vK2H6qYrl6,192.168.10.14,49485,204.79.197.200,443,,,,www.bing.com,False,False,C,nan,nan,,396c221948b18ac469cece2277e08168,,,,1499083471.3582,192.168.10.14,49485.0,204.79.197.200,443.0,tcp,65.59942889213562,24704.0,394695.0,RSTR,True,False,295865.0,ShADadcggcCGGgtCr,276.0,15824.0,160.0,184264.0,ssl
1499083553.406758,CNlo8F2pqFkC8rBmg1,192.168.10.9,1146,172.217.11.35,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,x25519,www.google.ca,False,True,CsxknGIti,"['3652a06d2a0794cc42cb2ae77ec0f8820079b92f0e99feef2e54d75de0f5f118', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,84480cf8cf0e732666092640e581e1a5,,h2,1499083553.358035,192.168.10.9,1146.0,172.217.11.35,443.0,tcp,70.4664978981018,1306.0,4840.0,RSTO,True,False,0.0,ShADadR,15.0,1918.0,15.0,5452.0,ssl
1499083553.444601,CZBsHe4pmjPZnjPP0c,192.168.10.9,1148,172.217.10.110,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,x25519,code.google.com,False,True,CsxknGIti,"['3652a06d2a0794cc42cb2ae77ec0f8820079b92f0e99feef2e54d75de0f5f118', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,84480cf8cf0e732666092640e581e1a5,,h2,1499083553.408024,192.168.10.9,1148.0,172.217.10.110,443.0,tcp,70.41666388511658,944.0,4889.0,RSTO,True,False,0.0,ShADadR,14.0,1516.0,15.0,5501.0,ssl
1499083553.444717,C65SMh3bUpRfki51al,192.168.10.9,1147,172.217.10.110,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,x25519,code.google.com,False,True,CsxknGIti,"['3652a06d2a0794cc42cb2ae77ec0f8820079b92f0e99feef2e54d75de0f5f118', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,84480cf8cf0e732666092640e581e1a5,,h2,1499083553.407902,192.168.10.9,1147.0,172.217.10.110,443.0,tcp,0.201420068740844,494.0,4565.0,SF,True,False,0.0,ShADadFRf,9.0,866.0,11.0,5017.0,ssl
1499083553.722584,CQBIHY1xPwFw4AXjkf,192.168.10.9,1149,52.84.145.142,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,tiles-cloudfront.cdn.mozilla.net,False,True,CsxuknGIti,"['6442cb8d30d303bc67c685ba319e9497aa39aeffc3caca9a707f151071ab3ca8', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083553.699886,192.168.10.9,1149.0,52.84.145.142,443.0,tcp,5.1046528816223145,366.0,3710.0,SF,True,False,0.0,ShADadFf,9.0,738.0,7.0,4002.0,ssl
1499083553.722905,CJQ9CH16yll9Uuv2Dd,192.168.10.9,1150,52.84.145.142,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,tiles-cloudfront.cdn.mozilla.net,False,True,CsxuknGIti,"['6442cb8d30d303bc67c685ba319e9497aa39aeffc3caca9a707f151071ab3ca8', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083553.700023,192.168.10.9,1150.0,52.84.145.142,443.0,tcp,5.105458974838257,366.0,3710.0,SF,True,False,0.0,ShADadFf,9.0,738.0,7.0,4002.0,ssl
1499083553.723559,CWsYOC2RMCqrqK3WO4,192.168.10.9,1153,52.84.145.142,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,tiles-cloudfront.cdn.mozilla.net,False,True,CsxuknGIti,"['6442cb8d30d303bc67c685ba319e9497aa39aeffc3caca9a707f151071ab3ca8', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083553.700718,192.168.10.9,1153.0,52.84.145.142,443.0,tcp,5.104271173477173,366.0,3710.0,SF,True,False,0.0,ShADadtFf,10.0,790.0,8.0,4300.0,ssl
1499083553.723779,CnRUBe3AzZ91xBO2Wj,192.168.10.9,1152,52.84.145.142,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,tiles-cloudfront.cdn.mozilla.net,False,True,CsxuknGIti,"['6442cb8d30d303bc67c685ba319e9497aa39aeffc3caca9a707f151071ab3ca8', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499083553.700526,192.168.10.9,1152.0,52.84.145.142,443.0,tcp,5.104435920715332,366.0,3710.0,SF,True,False,0.0,ShADadtFf,9.0,750.0,8.0,4300.0,ssl
